	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
114	Lewis	Rashard	2.0	3.0	0	83	80	83	81	83	54	47	33.0	56.0	18	80.0	55.0	74	82	84	80	54	70	25	80	80.0	38.0	56	1005	463	387	151	315	265	39	90	144	144	68	306	118	2346	60	60	2	08
115	Nesterovic	Rasho	0.0	0.0	0	65	54	0	60	58	30	70	71.0	72.0	18	43.0	34.0	58	60	50	28	68	80	12	70	67.0	0.0	29	421	230	1	0	50	34	84	112	72	192	37	248	56	1680	80	73	0	08
116	Davis	Ricky	2.0	3.0	0	76	75	61	81	87	59	16	19.0	35.0	43	78.0	60.0	80	72	88	71	45	70	25	73	61.0	17.0	60	1089	506	310	123	285	239	23	57	389	186	80	259	210	3021	81	81	9	08
117	Patterson	Ruben	2.0	2.0	0	69	58	14	59	79	84	16	51.0	39.0	33	78.0	76.0	67	67	73	61	64	59	15	62	49.0	4.0	52	867	475	19	3	376	241	25	186	235	235	110	251	199	2511	81	53	4	08
118	Johnson	Joe	3.0	4.0	0	85	82	83	80	77	80	10	29.0	49.0	80	80.0	71.0	75	70	69	81	69	75	25	80	52.0	31.0	65	1139	536	312	119	314	235	11	51	251	114	60	188	176	2360	57	57	3	08
119	Brand	Elton	1.0	0.0	0	90	82	0	77	85	36	85	74.0	87.0	63	88.0	85.0	61	60	74	61	85	80	12	81	88.0	0.0	64	1211	645	1	1	461	351	179	272	232	240	77	480	202	3080	80	80	3	08
120	Francis	Steve	3.0	4.0	0	83	75	55	77	84	72	14	33.0	53.0	76	80.0	70.0	81	85	85	80	50	64	23	80	55.0	10.0	70	343	140	111	42	211	175	12	35	172	128	41	123	100	1236	44	30	4	08
121	Davis	Baron	4.0	3.0	0	88	80	73	68	82	84	13	18.0	49.0	92	80.0	85.0	88	91	85	90	75	55	25	69	56.0	47.0	75	1030	452	280	85	369	275	29	50	510	183	135	227	193	2224	63	62	9	08
122	Odom	Lamar	1.0	2.0	1	85	75	70	69	71	27	40	69.0	90.0	70	80.0	65.0	74	68	72	75	69	52	25	69	80.0	15.0	63	681	319	182	54	283	198	32	101	269	185	53	442	163	2201	56	56	7	08
123	Szczerbiak	Wally	3.0	2.0	0	73	80	80	89	55	33	9	25.0	44.0	44	78.0	55.0	69	66	68	67	69	70	25	71	64.0	18.0	55	388	161	106	44	126	113	3	16	54	64	18	83	54	899	32	19	2	08
124	Hamilton	Richard	3.0	2.0	0	79	78	72	84	69	49	2	19.0	39.0	55	81.0	68.0	80	84	62	80	44	90	25	90	60.0	10.0	67	1170	547	129	44	403	347	15	75	285	233	59	210	159	2760	75	75	2	08
125	Miller	Andre	4.0	3.0	0	74	68	34	73	5	76	11	28.0	43.0	84	80.0	74.0	80	80	30	83	62	88	20	77	60.0	4.0	61	909	424	35	5	283	222	10	96	624	184	110	256	222	2968	80	79	3	08
126	Marion	Shawn	1.0	2.0	0	93	75	65	80	80	83	80	60.0	86.0	23	89.0	75.0	83	80	85	71	55	63	25	80	87.0	31.0	70	1071	561	252	80	248	201	122	176	136	216	156	616	114	3008	80	80	3	08
127	Terry	Jason	3.0	4.0	0	81	80	80	80	25	80	9	12.0	32.0	77	87.0	83.0	90	90	50	85	43	90	25	80	56.0	33.0	56	1063	514	370	162	199	160	17	41	421	170	81	186	152	2843	81	80	7	08
128	Maggette	Corey	2.0	3.0	0	83	75	66	82	85	52	3	22.0	70.0	54	82.0	54.0	81	74	87	80	67	82	25	77	75.0	17.0	78	808	367	65	13	633	519	14	90	210	248	65	353	201	2288	75	31	3	08
129	Weis	Fredric	0.0	0.0	0	53	44	18	24	58	18	18	52.0	58.0	47	62.0	57.0	42	34	25	14	62	62	15	55	79.0	1.0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	08
130	Artest	Ron	2.0	3.0	0	87	75	77	67	69	85	67	21.0	70.0	36	85.0	92.0	69	80	63	69	81	85	25	70	80.0	14.0	65	1040	458	260	93	415	307	43	105	238	203	149	350	146	2639	70	65	4	08
131	Posey	James	2.0	3.0	0	72	65	69	78	72	62	25	25.0	65.0	30	60.0	81.0	75	66	50	68	55	73	25	58	49.0	50.0	40	432	186	259	97	98	81	23	64	92	192	71	291	55	1917	71	19	2	08
132	Foster	Jeff	0.0	1.0	0	65	51	0	67	61	52	22	84.0	89.0	15	51.0	55.0	51	49	50	30	69	85	12	63	55.0	0.0	31	260	122	1	0	122	78	37	255	60	203	62	353	70	1740	75	43	2	08
133	Thomas	Kenny	1.0	2.0	0	69	56	8	67	52	56	12	68.0	76.0	33	75.0	41.0	68	69	50	65	75	54	13	66	74.0	0.0	49	303	146	1	0	76	39	16	136	74	143	43	242	90	1414	62	53	5	08
134	George	Devean	2.0	3.0	0	72	69	67	76	70	48	9	33.0	66.0	45	66.0	39.0	69	69	68	65	70	80	25	50	60.0	32.0	45	370	146	150	53	48	36	23	60	36	144	46	156	51	1284	60	17	6	08
135	Kirilenko	Andrei	2.0	2.0	0	88	75	60	76	76	82	98	51.0	81.0	47	80.0	90.0	72	85	75	55	50	65	25	65	76.0	18.0	60	418	197	75	16	239	174	144	91	203	175	74	238	135	2051	70	70	3	08
136	Padgett	Scott	2.0	1.0	0	66	70	72	72	58	64	16	39.0	73.0	28	54.0	47.0	66	65	50	58	68	57	25	50	45.0	38.0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	08
137	Ruffin	Michael	0.0	1.0	0	64	35	0	43	60	62	52	83.0	71.0	23	16.0	60.0	67	71	62	46	74	69	12	50	49.0	0.0	18	18	5	0	0	19	7	8	36	6	42	6	27	12	270	30	0	10	08
138	Booth	Calvin	0.0	1.0	1	61	46	0	75	35	60	82	51.0	79.0	8	51.0	54.0	55	65	33	37	60	38	12	50	63.0	0.0	32	66	31	2	1	10	6	29	26	18	70	4	53	9	378	44	1	0	08
139	Alston	Rafer	4.0	4.0	0	72	71	72	69	12	74	10	13.0	46.0	83	81.0	53.0	85	84	40	87	40	66	25	75	33.0	40.0	64	1020	383	529	192	177	130	10	33	443	197	129	254	170	3042	82	82	9	08
140	Buckner	Greg	3.0	3.0	0	64	51	73	77	10	82	5	35.0	49.0	42	54.0	64.0	62	65	50	50	59	62	25	62	54.0	40.0	33	299	123	103	32	34	27	7	38	68	152	47	122	40	1376	76	11	6	08
141	Elson	Francisco	1.0	0.0	0	63	44	11	56	69	65	70	51.0	73.0	16	49.0	54.0	55	53	40	36	61	53	15	50	69.0	1.0	35	282	144	2	0	80	62	59	84	56	182	31	252	86	1330	70	41	2	08
142	Williams	Shammond	4.0	3.0	0	68	76	68	75	0	65	4	10.0	35.0	74	64.0	60.0	83	80	65	75	59	58	25	50	40.0	43.0	21	86	35	50	20	6	4	0	12	30	21	12	30	13	345	30	0	10	08
143	Moore	Mikki	1.0	0.0	0	61	50	11	78	67	28	43	68.0	69.0	18	68.0	54.0	46	53	71	27	55	35	15	50	54.0	0.0	26	506	308	1	0	235	160	60	142	71	261	46	261	113	2086	79	55	2	08
144	Buford	Rodney	3.0	2.0	0	67	58	62	82	65	56	3	19.0	63.0	22	64.0	42.0	82	78	71	60	48	66	25	50	56.0	22.0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
145	Carter	Anthony	4.0	4.0	0	64	48	15	66	10	83	9	11.0	42.0	91	42.0	46.0	79	80	65	78	53	84	15	50	28.0	10.0	32	8	3	2	0	0	0	1	0	11	4	0	3	6	37	2	0	6	08
146	Bowen	Ryan	2.0	1.0	0	56	52	33	66	45	68	12	28.0	47.0	14	35.0	73.0	63	60	65	42	57	50	20	50	65.0	3.0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
147	Griffin	Adrian	3.0	2.0	1	68	56	24	77	10	73	9	63.0	71.0	57	43.0	85.0	62	66	50	66	70	58	18	77	48.0	6.0	38	129	61	6	0	19	15	4	38	59	76	32	70	38	583	54	1	7	08
148	Atkins	Chucky	4.0	4.0	0	66	75	79	80	0	49	0	8.0	29.0	69	73.0	56.0	76	79	50	78	39	77	25	78	32.0	50.0	50	715	310	306	116	311	252	4	15	345	135	50	120	127	2063	75	23	7	08
149	Ollie	Kevin	4.0	4.0	0	60	41	32	83	0	67	9	14.0	56.0	83	46.0	51.0	66	67	50	69	53	74	20	50	25.0	0.0	35	187	81	2	0	45	37	1	11	133	74	21	64	47	917	53	23	7	08
150	Martin	Kenyon	1.0	1.0	0	84	63	36	66	83	61	73	51.0	80.0	36	77.0	80.0	73	60	85	45	80	80	20	70	75.0	1.0	60	16	8	1	0	12	3	0	6	1	10	0	14	5	63	2	2	6	08
151	Swift	Stromile	0.0	1.0	0	73	59	0	65	83	42	80	57.0	80.0	15	61.0	70.0	70	55	81	35	63	68	12	50	69.0	0.0	58	346	161	5	0	134	97	62	86	16	146	30	167	69	1031	54	18	5	08
152	Miles	Darius	2.0	2.0	0	76	43	41	53	82	80	67	43.0	63.0	36	77.0	66.0	75	70	86	60	52	55	20	70	67.0	3.0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	08
153	Mihm	Chris	0.0	1.0	0	64	45	0	71	58	12	74	76.0	76.0	12	75.0	54.0	47	40	50	33	78	45	12	58	65.0	0.0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
154	Miller	Mike	3.0	2.0	0	74	80	82	80	50	43	16	12.0	61.0	55	80.0	55.0	76	60	60	65	57	80	25	67	64.0	42.0	49	1010	465	498	202	203	161	18	49	301	140	54	329	179	2737	70	69	6	08
155	Peterson	Morris	2.0	3.0	1	73	68	77	83	65	65	10	22.0	56.0	32	78.0	55.0	70	72	60	70	57	75	25	69	52.0	40.0	49	517	222	295	106	123	84	12	36	50	128	45	206	53	1512	71	12	6	08
156	Przybilla	Joel	0.0	0.0	0	64	42	0	53	58	22	85	73.0	89.0	18	49.0	76.0	41	43	50	28	70	40	12	67	66.0	0.0	31	78	37	0	0	27	10	67	60	13	125	10	108	40	701	43	43	6	08
157	Johnson	DerMarr	2.0	3.0	0	69	78	72	79	74	64	23	28.0	46.0	29	76.0	41.0	64	62	75	69	46	47	25	50	46.0	40.0	44	154	50	88	19	21	16	12	12	16	39	16	47	27	417	39	7	10	08
158	Mason	Desmond	3.0	2.0	0	71	59	16	68	95	42	14	23.0	40.0	39	77.0	65.0	82	74	96	76	65	38	15	79	60.0	1.0	62	900	407	0	0	323	214	22	128	113	173	52	218	192	2573	75	75	6	08
159	Thomas	Etan	1.0	0.0	0	67	40	0	60	73	32	84	72.0	77.0	12	69.0	74.0	50	48	50	25	84	40	12	50	76.0	0.0	42	277	159	0	0	138	77	89	137	26	163	22	241	71	1248	65	32	1	08
160	Dooling	Keyon	4.0	3.0	0	72	63	61	83	80	59	14	7.0	35.0	54	60.0	50.0	87	89	67	76	48	66	25	50	53.0	22.0	49	458	188	96	31	141	114	15	20	112	125	52	66	72	1432	66	2	6	08
161	Sanchez	Pepe	4.0	4.0	0	51	38	38	37	0	58	5	16.0	39.0	83	55.0	58.0	79	83	40	62	38	26	20	50	26.0	1.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	08
162	Richardson	Quentin	2.0	3.0	0	73	71	79	67	70	60	14	25.0	70.0	26	75.0	47.0	70	69	79	69	64	45	25	78	51.0	33.0	54	545	228	258	97	120	83	7	64	108	132	36	289	70	1622	49	47	7	08
163	Magloire	Jamaal	0.0	1.0	0	75	64	0	53	75	20	78	79.0	80.0	22	73.0	75.0	55	56	45	53	80	85	12	70	69.0	0.0	53	395	199	0	0	242	131	66	154	32	227	21	340	129	1701	81	23	6	08
164	Marks	Sean	1.0	0.0	0	60	55	0	78	58	22	72	58.0	75.0	15	59.0	42.0	52	50	50	29	73	70	12	50	48.0	0.0	47	6	2	1	0	2	2	1	0	0	4	0	3	0	17	3	0	2	08
165	Blount	Mark	0.0	1.0	0	66	68	0	76	59	29	65	64.0	75.0	29	71.0	67.0	55	58	40	22	69	46	12	64	62.0	0.0	42	839	427	31	9	195	147	58	139	66	238	43	369	159	2542	82	81	0	08
166	Jackson	Marc	0.0	1.0	0	64	62	0	80	60	28	14	72.0	58.0	19	78.0	55.0	58	40	75	40	74	54	12	58	69.0	0.0	58	388	159	1	0	103	90	7	62	56	90	21	129	65	1025	56	25	6	08
167	Lue	Tyronn	4.0	3.0	0	67	75	65	86	0	28	0	5.0	35.0	82	75.0	75.0	88	90	35	71	45	70	25	64	46.0	24.0	35	524	218	161	56	163	144	0	17	202	101	24	84	85	1490	56	17	2	08
168	Carter	Vince	3.0	2.0	0	87	83	77	79	94	70	20	29.0	54.0	56	91.0	65.0	82	80	98	83	60	55	25	79	80.0	20.0	82	1598	726	437	156	576	462	30	115	394	262	82	377	217	3124	82	82	0	08
169	Crawford	Jamal	3.0	4.0	0	75	75	77	82	57	62	10	9.0	33.0	75	74.0	31.0	79	80	77	84	40	63	25	80	54.0	47.0	60	886	354	322	103	272	228	8	41	260	112	57	148	162	2201	59	36	9	08
170	Radmanovic	Vladimir	2.0	2.0	0	71	80	80	80	59	57	28	24.0	68.0	25	78.0	47.0	63	64	75	60	63	39	25	64	54.0	47.0	45	316	134	118	40	73	53	18	55	66	127	25	127	69	985	55	15	2	08
171	Miller	Brad	0.0	1.0	0	80	64	60	82	57	59	52	53.0	81.0	65	75.0	60.0	58	62	50	38	75	70	25	76	86.0	1.0	53	494	224	33	5	149	115	39	82	227	158	38	321	108	1783	63	56	2	08
172	Turkoglu	Hedo	1.0	2.0	0	70	75	76	86	35	41	16	28.0	51.0	60	80.0	45.0	73	69	48	74	55	70	25	59	62.0	31.0	61	823	345	281	109	219	171	16	58	234	219	70	234	143	2270	73	73	6	08
173	Claxton	Speedy	4.0	4.0	0	70	65	40	76	0	86	5	15.0	40.0	88	72.0	67.0	90	86	50	85	42	38	20	65	47.0	10.0	66	278	91	28	6	60	33	4	13	185	130	72	67	75	1054	42	31	6	08
174	Stevenson	DeShawn	3.0	4.0	0	64	52	50	74	89	25	12	28.0	30.0	30	75.0	33.0	71	75	87	62	57	35	23	70	54.0	16.0	54	753	347	183	74	216	152	19	57	221	156	65	164	119	2419	82	82	5	08
175	McInnis	Jeff	4.0	3.0	0	67	63	68	81	33	38	0	9.0	23.0	80	70.0	49.0	78	77	40	77	40	88	25	76	41.0	29.0	55	181	71	8	1	32	22	0	15	125	72	14	49	42	703	38	3	9	08
176	Tsakalidis	Jake	0.0	1.0	0	61	41	0	65	64	19	80	60.0	65.0	16	52.0	49.0	45	39	50	35	88	32	12	64	67.0	0.0	33	72	29	0	0	39	26	12	43	4	50	8	61	24	389	36	7	3	08
177	Madsen	Mark	0.0	1.0	0	59	50	0	50	65	20	36	76.0	57.0	14	27.0	62.0	58	59	45	33	71	85	12	50	73.0	0.0	20	43	23	0	0	29	15	10	34	11	101	10	50	21	470	56	0	2	08
178	Voskuhl	Jake	0.0	1.0	0	55	40	0	68	58	19	48	67.0	79.0	22	41.0	64.0	39	43	40	22	68	46	12	50	59.0	0.0	31	255	121	0	0	113	77	24	88	44	197	30	175	56	1044	73	9	10	08
179	House	Eddie	4.0	3.0	0	64	74	80	85	0	64	10	14.0	39.0	56	73.0	46.0	79	80	50	69	42	57	25	50	43.0	27.0	54	421	180	175	75	36	33	3	17	67	67	27	78	27	946	56	1	7	08
180	Boykins	Earl	4.0	4.0	0	75	66	66	87	0	65	7	12.0	25.0	84	77.0	75.0	99	99	50	85	50	80	25	62	49.0	20.0	69	769	323	239	95	245	220	2	46	290	92	56	92	120	2033	66	23	7	08
181	Jones	Damon	4.0	3.0	0	65	80	80	64	0	30	1	4.0	44.0	65	70.0	65.0	77	77	60	75	45	75	25	71	34.0	59.0	45	355	137	231	89	44	30	2	12	96	54	16	60	36	1176	60	0	7	08
182	Najera	Eduardo	1.0	2.0	0	64	47	37	63	10	62	32	68.0	63.0	26	56.0	64.0	62	68	45	59	67	64	20	50	63.0	7.0	40	354	204	12	1	123	88	26	128	68	210	73	180	56	1658	75	36	2	08
183	Hudson	Troy	4.0	3.0	0	65	70	76	92	0	27	5	8.0	25.0	82	75.0	62.0	80	88	43	76	39	60	25	54	48.0	39.0	59	195	74	80	28	32	26	2	7	71	24	14	41	40	554	34	6	6	08
184	Redd	Michael	3.0	2.0	1	83	84	84	87	60	47	3	21.0	48.0	67	89.0	64.0	80	80	74	85	61	85	25	81	65.0	21.0	70	1025	477	306	117	416	345	9	42	122	80	63	154	122	2035	53	53	3	08
185	Cardinal	Brian	1.0	2.0	0	64	58	66	70	58	88	19	35.0	58.0	37	68.0	42.0	50	49	25	49	73	53	25	54	53.0	29.0	50	85	42	44	18	27	25	1	14	31	42	22	45	23	314	28	1	7	08
186	Hart	Jason	4.0	3.0	0	68	52	61	66	15	84	10	7.0	51.0	87	70.0	66.0	74	79	55	72	45	55	25	59	33.0	17.0	35	224	100	29	7	47	42	1	14	104	83	44	83	38	846	36	22	10	08
187	Okulaja	Ademola	1.0	2.0	0	63	71	70	49	58	48	22	48.0	62.0	50	51.0	55.0	53	49	50	38	47	49	25	54	58.0	1.0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
188	Newble	Ira	2.0	2.0	0	63	52	55	68	58	49	14	33.0	40.0	23	44.0	63.0	65	68	55	62	60	70	23	58	53.0	13.0	31	37	16	15	8	10	6	0	14	2	17	6	17	3	129	15	1	6	08
189	Medvedenko	Slava	1.0	1.0	0	58	57	0	82	58	38	7	58.0	60.0	14	73.0	55.0	51	43	40	43	73	57	12	50	68.0	0.0	46	29	12	2	1	20	17	2	4	1	15	0	10	5	81	14	0	3	08
190	Wolkowyski	Ruben	1.0	1.0	1	51	48	8	48	58	37	66	29.0	52.0	33	48.0	49.0	43	37	40	26	68	48	13	50	56.0	25.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	08
191	Pettit	Bob	0.0	1.0	0	75	80	15	76	55	28	25	78.0	75.0	40	80.0	70.0	45	55	40	60	66	80	15	90	85.0	1.0	81	16872	7349	0	0	8119	6182	0	0	2369	2529	0	12849	0	30690	792	0	8	08
192	Schayes	Dolph	1.0	0.0	0	74	75	8	84	55	25	25	65.0	70.0	55	85.0	75.0	55	50	40	55	60	88	13	90	75.0	1.0	77	15427	5863	0	0	7904	6712	0	0	3072	3432	0	11256	0	29800	996	0	7	08
193	Arizin	Paul	2.0	3.0	0	72	84	75	81	55	43	5	28.0	57.0	52	85.0	62.0	71	65	40	61	32	85	25	90	48.0	1.0	81	13354	5628	0	0	6189	5010	0	0	1665	2764	0	6129	0	24897	713	0	10	08
194	Sharman	Bill	3.0	4.0	0	75	85	85	88	55	62	5	12.0	30.0	61	94.0	90.0	65	70	40	65	28	85	25	90	51.0	1.0	77	11168	4761	0	0	3559	3143	0	0	2101	1925	0	2779	0	21793	711	0	10	08
195	Cousy	Bob	4.0	4.0	0	83	78	70	80	10	60	10	22.0	65.0	99	97.0	89.0	91	95	50	96	22	90	25	90	48.0	1.0	73	16468	6168	0	0	5756	4624	0	0	6955	2242	0	4786	0	30165	924	0	10	08
196	Gallatin	Harry	1.0	0.0	0	70	57	2	77	0	39	55	70.0	74.0	35	75.0	75.0	60	55	40	45	60	99	13	90	75.0	1.0	75	7057	2810	0	0	4167	3223	0	0	1208	2086	0	6684	0	15813	682	0	10	08
197	Guerin	Richie	2.0	3.0	0	71	75	45	78	55	39	6	18.0	43.0	70	80.0	74.0	70	70	40	70	36	85	20	90	52.0	1.0	50	12451	5174	0	0	5549	4328	0	0	4211	2769	0	4278	0	27449	848	0	10	08
198	Yardley	George	2.0	1.0	0	70	74	35	78	10	34	15	50.0	70.0	35	80.0	70.0	70	70	70	55	30	80	20	90	85.0	1.0	68	7572	3193	0	0	3434	2677	0	0	815	1426	0	4220	0	15767	472	0	10	08
199	Hagan	Cliff	2.0	1.0	0	71	74	25	80	10	35	8	44.0	74.0	41	88.0	71.0	66	66	70	55	38	90	18	90	84.0	1.0	68	12661	5750	5	0	4219	3370	0	0	2646	2665	0	5555	0	24074	839	0	6	08
200	Braun	Carl	3.0	2.0	0	68	65	45	80	0	28	37	44.0	75.0	55	85.0	75.0	60	58	40	50	24	85	20	90	75.0	1.0	50	10211	3912	0	0	3484	2801	0	0	2892	2164	0	2122	0	18409	788	0	10	08
201	Chamberlain	Wilt	0.0	0.0	0	99	93	10	56	99	46	87	80.0	98.0	69	97.0	79.0	67	68	83	51	98	96	15	94	99.0	0.0	99	23497	12681	0	0	11862	6057	0	0	4643	2075	0	23924	0	47859	1045	0	10	08
202	Russell	Bill	0.0	0.0	1	87	55	2	56	79	45	99	78.0	99.0	52	70.0	99.0	72	61	70	45	60	90	13	90	80.0	1.0	60	12930	5687	0	0	5614	3148	0	0	4100	2592	0	21620	0	40726	963	0	10	08
203	Baylor	Elgin	2.0	1.0	0	83	85	20	78	78	38	25	64.0	70.0	50	90.0	85.0	80	77	65	80	42	90	18	90	84.0	1.0	88	20171	8693	0	0	7391	5763	0	0	3650	2596	0	11463	0	33863	846	0	2	08
204	Robertson	Oscar	3.0	4.0	0	88	85	60	84	79	53	19	45.0	58.0	78	93.0	90.0	75	78	70	81	40	90	25	90	75.0	1.0	60	19620	9508	0	0	9185	7694	4	71	9887	2931	77	7733	0	43886	1040	0	10	08
205	Reed	Willis	0.0	0.0	1	81	84	5	75	65	56	80	70.0	80.0	38	85.0	80.0	58	61	40	45	49	80	13	90	82.0	1.0	75	10202	4859	0	0	3298	2465	21	47	1186	2411	12	8367	0	23073	650	0	10	08
206	Greer	Hal	3.0	3.0	0	72	81	75	80	0	50	5	15.0	25.0	61	94.0	75.0	87	90	50	77	22	85	25	90	43.0	1.0	90	18811	8504	0	0	5717	4578	0	0	4540	3855	0	5665	0	39788	1122	0	10	08
207	Wilkens	Lenny	4.0	3.0	1	81	85	60	77	65	65	7	16.0	35.0	85	97.0	93.0	89	91	40	83	24	80	25	90	51.0	1.0	75	14327	6189	0	0	6973	5394	26	118	7211	3285	174	4912	0	38064	1077	0	2	08
208	Lucas	Jerry	1.0	0.0	0	76	65	60	78	45	17	25	91.0	85.0	55	94.0	97.0	51	48	40	45	47	75	25	90	60.0	1.0	60	11441	5709	0	0	3365	2635	24	62	2730	2389	28	12880	0	32131	829	0	6	08
209	Jones	Sam	3.0	2.0	0	71	85	75	80	10	54	5	17.0	32.0	55	85.0	77.0	71	78	50	60	34	75	25	90	58.0	1.0	75	13745	6271	0	0	3572	2869	0	0	2209	1735	0	4305	0	24285	871	0	10	08
210	Heinsohn	Tommy	1.0	2.0	0	71	75	48	79	45	31	13	37.0	55.0	38	90.0	78.0	56	55	40	50	61	80	20	90	85.0	1.0	60	11787	4773	0	0	3353	2648	0	0	1318	2454	0	5749	0	19254	654	0	10	08
211	Bellamy	Walt	0.0	0.0	0	67	54	0	63	10	22	61	75.0	72.0	35	70.0	65.0	55	58	50	32	52	90	12	90	80.0	1.0	75	15340	7914	0	0	8088	5113	48	264	2544	3536	52	13977	0	38940	1043	0	10	08
212	Havlicek	John	2.0	3.0	0	79	70	50	81	79	75	11	20.0	37.0	70	99.0	91.0	85	70	40	57	54	90	23	90	55.0	1.0	65	23930	10513	0	0	6589	5369	117	610	6114	3281	476	7397	204	46471	1270	0	4	08
213	Barry	Rick	2.0	2.0	0	75	94	85	89	79	32	8	17.0	55.0	51	92.0	50.0	65	60	40	65	40	95	25	90	57.0	2.0	67	21283	9695	593	176	6397	5713	269	510	4952	3028	1104	6353	1364	38153	1020	0	7	08
214	Bing	Dave	3.0	3.0	0	72	85	77	77	0	38	10	16.0	27.0	71	91.0	85.0	78	74	50	80	26	75	25	90	54.0	1.0	68	15769	6962	0	0	5683	4403	89	418	5397	2615	483	3002	216	32769	901	0	1	08
215	Frazier	Walt	4.0	3.0	0	81	81	70	78	53	80	7	20.0	32.0	73	95.0	92.0	80	85	40	82	34	85	25	90	57.0	1.0	82	12516	6130	1	0	4226	3321	59	403	5040	2180	681	4427	139	30965	825	0	6	08
216	Cowens	Dave	0.0	1.0	1	70	65	5	78	0	32	29	75.0	72.0	57	81.0	92.0	67	60	50	42	45	76	13	90	72.0	1.0	72	12499	5744	14	1	2590	2027	488	1574	2910	2920	599	5122	543	29565	766	89	2	08
217	Cunningham	Billy	2.0	1.0	1	78	75	34	72	70	54	18	65.0	55.0	57	85.0	81.0	70	75	65	54	46	80	20	90	66.0	1.0	68	13587	6140	57	15	5502	4015	66	485	3305	2845	390	7496	508	26844	770	0	10	08
218	Unseld	Wes	0.0	1.0	0	77	45	0	63	79	17	29	88.0	78.0	76	83.0	94.0	45	55	99	39	52	82	12	90	69.0	1.0	81	8586	4369	6	3	2976	1883	367	2085	3822	2762	628	11684	579	35832	984	0	6	08
219	Monroe	Earl	3.0	4.0	0	72	80	64	80	0	49	5	11.0	18.0	62	90.0	80.0	85	86	50	96	28	85	25	90	50.0	1.0	70	14898	6906	0	0	4513	3642	121	260	3594	2416	473	2536	305	29636	926	0	10	08
220	Lanier	Bob	0.0	0.0	1	75	68	2	76	79	28	55	61.0	68.0	53	85.0	76.0	57	53	40	37	62	74	13	90	82.0	1.0	67	15092	7761	13	2	4858	3724	1100	1843	3007	3048	777	7855	1112	32103	959	179	2	08
221	Drexler	Clyde	3.0	3.0	0	86	85	59	79	95	84	40	50.0	52.0	84	88.0	68.0	68	66	85	80	52	30	23	78	70.0	14.0	90	17673	8335	2603	827	5962	4698	719	2615	6125	3285	2207	4062	2977	37537	1086	950	10	08
222	Walton	Bill	0.0	0.0	0	80	65	3	66	70	35	80	80.0	80.0	74	94.0	93.0	63	59	65	45	47	15	13	90	84.0	1.0	68	4900	2552	4	0	1683	1111	1034	1103	1590	1298	380	3820	865	13250	468	117	10	08
223	Malone	Moses	0.0	0.0	0	79	80	2	76	79	22	45	84.0	72.0	20	85.0	79.0	57	67	50	42	77	75	13	90	98.0	1.0	74	20750	10277	83	8	11864	9018	1889	7382	1936	3477	1199	10452	4264	49444	1455	784	7	08
224	Bird	Larry	1.0	2.0	0	94	97	95	89	79	81	31	42.0	61.0	99	99.0	94.0	65	63	50	90	43	87	25	90	84.0	9.0	88	17334	8591	1727	649	4471	3960	755	1757	5695	2279	1556	7217	2816	34443	897	870	10	08
225	Erving	Julius	2.0	3.0	0	97	80	44	78	99	68	64	75.0	66.0	72	93.0	81.0	87	90	95	81	46	90	20	90	82.0	1.0	84	23370	11818	449	134	8052	6256	1941	3689	5176	3494	2272	6836	3940	45227	1243	442	10	08
226	Gervin	George	3.0	2.0	0	93	89	80	84	98	36	37	57.0	66.0	68	96.0	64.0	82	78	91	88	48	94	25	90	72.0	1.0	81	20583	10368	451	122	6822	5737	1047	1816	2798	3250	1283	3786	2909	35597	1060	377	10	08
227	Johnson	Magic	4.0	4.0	0	93	74	72	85	61	84	18	24.0	74.0	99	99.0	93.0	84	78	50	99	64	82	25	90	70.0	8.0	84	11951	6211	1074	325	5850	4960	374	1601	10141	2050	1724	4958	3506	33245	906	763	7	08
228	Archibald	Nate	4.0	4.0	1	78	85	75	81	62	54	4	8.0	16.0	88	85.0	65.0	91	95	40	93	17	85	25	90	55.0	1.0	55	12628	5899	85	19	5760	4664	81	344	6476	2002	719	1702	1123	31159	876	268	0	08
