	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
127	Nowitzki	Dirk	1	2	0	91	91	84.0	90	74	64	72	29	89	40	95	64	61	61	59	80	69	85	25	88	86	16.0	79	1564	751	271	110	598	539	83	115	226	164	58	613	156	3079	81	81	3	07
128	Griffin	Eddie	1	0	0	70	59	69.0	60	70	27	88	68	89	16	60	42	51	49	68	43	50	35	25	50	65	39.0	43	370	130	82	16	74	44	148	107	40	125	13	282	43	1361	70	27	4	07
129	White	Jahidi	0	1	0	61	59	0.0	35	47	8	85	96	75	4	56	52	35	29	50	28	98	60	12	50	65	0.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	07
130	James	Jerome	0	0	0	57	42	0.0	62	64	30	67	52	65	9	57	49	34	30	50	18	80	55	12	50	65	0.0	32	121	56	0	0	40	25	23	39	12	104	3	52	51	416	45	9	9	07
131	Williams	Jason	4	3	0	73	72	75.0	86	29	50	3	7	28	84	81	60	85	85	60	88	39	69	25	75	42	50.0	46	606	268	288	107	98	85	5	6	287	101	53	133	100	1872	59	56	9	07
132	Hughes	Larry	3	4	0	84	74	61.0	75	76	97	10	25	68	65	87	85	80	82	81	83	41	60	25	79	59	19.0	77	469	192	76	28	193	146	21	26	131	117	53	135	99	1279	36	31	2	07
133	Diop	DeSagana	0	0	0	65	34	0.0	54	67	42	80	70	74	23	60	67	52	55	50	27	88	34	12	64	48	0.0	29	154	75	2	1	72	39	146	145	23	253	44	229	36	1502	81	45	7	07
134	Harpring	Matt	2	3	0	73	65	55.0	72	54	49	11	60	57	26	75	69	68	59	55	74	69	80	23	73	65	5.0	50	678	322	39	14	313	227	14	158	98	202	59	210	109	1945	71	32	3	07
135	Bibby	Mike	4	4	0	82	83	84.0	85	33	73	14	19	43	85	88	60	87	83	64	84	51	75	25	83	58	29.0	71	1382	597	497	192	403	342	10	29	444	169	82	211	199	3156	82	82	3	07
136	Doleac	Michael	0	1	0	60	60	0.0	80	53	35	28	50	75	19	57	55	52	42	25	45	78	68	12	50	57	0.0	35	88	37	0	0	30	24	7	23	8	45	10	62	14	368	31	3	8	07
137	Olowokandi	Michael	0	0	0	69	57	0.0	63	68	22	73	70	80	11	60	65	59	57	60	28	79	76	12	50	65	0.0	37	240	107	0	0	47	24	33	50	23	122	22	170	55	919	48	24	0	07
138	Mohammed	Nazr	0	1	0	67	52	0.0	67	58	54	72	84	79	8	72	45	45	50	40	24	73	60	12	64	72	0.0	44	377	190	0	0	144	113	49	163	40	220	21	255	91	1377	80	30	2	07
139	Garrity	Pat	0	1	0	63	87	75.0	81	55	35	14	16	56	14	64	51	61	60	40	58	67	60	25	50	56	48.0	38	242	101	129	50	37	30	9	31	38	108	12	77	38	945	57	0	2	07
140	Pierce	Paul	2	3	0	89	80	83.0	80	80	80	19	21	64	57	94	69	81	78	72	85	68	90	25	79	80	24.0	80	1462	689	314	111	812	627	34	77	375	223	107	453	273	3071	79	79	9	07
141	LaFrentz	Raef	1	0	1	73	70	70.0	81	53	33	72	56	81	21	76	51	57	50	45	53	68	47	25	64	64	33.0	42	552	238	286	112	75	51	72	80	115	273	29	326	65	2022	82	63	5	07
142	Lewis	Rashard	2	3	0	83	80	83.0	81	83	54	47	33	56	18	80	55	74	82	84	80	54	70	25	80	80	38.0	56	1151	538	370	142	428	350	50	111	182	191	102	279	141	2872	78	77	2	07
143	Nesterovic	Rasho	0	0	0	65	54	0.0	60	58	30	70	71	72	18	43	34	58	60	50	28	68	80	12	70	67	0.0	29	334	172	2	0	30	18	88	114	33	209	21	195	53	1476	80	51	0	07
144	Davis	Ricky	2	3	0	76	75	61.0	81	87	59	16	19	35	43	78	60	80	72	88	71	45	70	25	73	61	17.0	60	1304	584	242	73	345	275	17	65	394	190	91	286	213	3204	78	78	9	07
145	Patterson	Ruben	2	2	0	69	58	14.0	59	79	84	16	51	39	33	78	76	67	67	73	61	64	59	15	62	49	4.0	52	635	327	13	1	338	203	21	118	127	150	76	126	150	1797	71	22	4	07
146	Johnson	Joe	3	4	0	85	82	83.0	80	77	80	10	29	49	80	80	71	75	70	69	81	69	75	25	85	52	31.0	65	1395	632	360	128	330	261	31	98	536	187	103	237	267	3343	82	82	3	07
147	Brown	Kedrick	2	3	0	67	52	72.0	63	80	58	13	35	57	32	58	41	64	67	75	68	61	57	25	50	51	38.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	07
148	Brand	Elton	1	0	0	90	82	0.0	77	85	36	85	74	87	63	88	85	61	60	74	61	85	80	12	81	88	0.0	64	1435	756	3	1	568	440	201	236	208	227	81	554	173	3089	79	79	3	07
149	Francis	Steve	3	4	0	83	75	55.0	77	84	72	14	33	53	76	80	70	81	85	85	80	50	64	23	80	55	10.0	70	765	333	83	25	399	314	17	74	345	204	74	216	214	2376	70	60	4	07
150	Davis	Baron	4	3	0	88	80	73.0	68	82	84	13	18	49	92	80	85	88	91	85	90	75	55	25	69	56	47.0	75	861	335	324	102	289	195	14	45	480	165	89	191	159	1968	54	48	9	07
151	Odom	Lamar	1	2	1	85	75	70.0	69	71	27	40	69	90	70	80	65	74	68	72	75	69	52	25	69	80	15.0	63	925	445	215	80	313	216	64	181	443	256	75	557	213	3214	80	80	7	07
152	Szczerbiak	Wally	3	2	0	73	80	80.0	89	55	33	9	25	44	44	78	55	69	66	68	67	69	70	25	71	64	18.0	55	1012	493	255	102	310	278	19	77	213	150	40	236	136	2718	72	71	2	07
153	Hamilton	Richard	3	2	0	79	78	72.0	84	69	49	2	19	39	55	81	68	80	84	62	80	44	90	25	90	60	10.0	67	1322	649	120	55	303	256	16	84	275	207	52	172	173	2826	80	80	2	07
154	Miller	Andre	4	3	0	74	68	34.0	73	5	76	11	28	43	84	80	74	80	80	30	83	62	88	20	77	60	4.0	61	872	404	27	5	424	313	18	92	674	213	106	259	256	2939	82	82	3	07
155	Marion	Shawn	1	2	0	93	75	65.0	80	80	83	80	60	86	23	89	75	83	80	85	71	55	63	25	80	87	31.0	70	1365	716	290	96	298	241	137	249	143	223	160	710	125	3265	81	81	3	07
156	Terry	Jason	3	4	0	81	80	80.0	80	25	80	9	12	32	77	87	83	90	90	50	85	43	90	25	85	56	33.0	56	1099	516	416	171	210	168	27	31	306	196	100	127	135	2789	80	80	7	07
157	Maggette	Corey	2	3	0	83	75	66.0	82	85	52	3	22	70	54	82	54	81	74	87	80	67	82	25	77	75	17.0	78	375	167	71	24	256	212	4	28	66	95	19	141	78	944	32	13	3	07
158	Artest	Ron	2	3	0	87	75	77.0	67	69	85	67	21	70	36	85	92	69	80	63	69	81	85	25	70	80	14.0	65	867	350	253	78	305	206	41	75	203	164	122	211	131	2198	56	56	4	07
159	Posey	James	2	3	0	72	65	69.0	78	72	62	25	25	65	30	60	81	75	66	50	68	55	73	25	58	49	50.0	40	395	159	290	117	61	48	20	33	89	196	54	286	58	1913	67	63	2	07
160	Foster	Jeff	0	1	0	65	51	0.0	67	61	52	22	84	89	15	51	55	51	49	50	30	69	85	12	63	55	0.0	31	250	138	4	0	159	96	27	224	50	191	41	350	64	1583	63	37	2	07
161	Thomas	Kenny	1	2	0	69	56	8.0	67	52	56	12	68	76	33	75	41	68	69	50	65	75	54	13	66	74	0.0	49	604	305	1	0	204	138	39	199	168	196	72	419	135	2295	82	55	5	07
162	George	Devean	2	3	0	72	69	67.0	76	70	48	9	33	66	45	66	39	69	69	68	65	70	80	25	50	60	32.0	45	425	170	160	50	86	58	34	82	68	159	66	192	54	1544	71	5	6	07
163	Kirilenko	Andrei	2	2	0	90	75	60.0	76	80	82	98	51	81	47	85	95	72	85	75	55	50	71	25	65	80	18.0	60	730	336	117	36	495	346	220	161	299	162	102	391	203	2598	69	63	3	07
164	Jones	Jumaine	2	2	0	69	62	74.0	73	74	43	19	46	76	16	61	54	61	68	60	55	57	77	25	57	55	45.0	34	736	298	335	115	121	88	22	105	63	200	68	271	74	2086	76	42	1	07
165	Padgett	Scott	2	1	0	66	70	72.0	72	58	64	16	39	73	28	54	47	66	65	50	58	68	57	25	50	45	38.0	34	201	71	121	42	34	27	12	56	41	90	28	109	21	726	62	1	7	07
166	Ruffin	Michael	0	1	0	64	35	0.0	43	60	62	52	83	71	23	16	60	67	71	62	46	74	69	12	50	49	0.0	18	77	34	2	0	74	37	31	122	27	178	33	149	38	1002	76	4	10	07
167	Booth	Calvin	0	1	1	61	46	0.0	75	35	60	82	51	79	8	51	54	55	65	33	37	60	38	12	50	63	0.0	32	47	20	2	1	9	5	8	19	12	44	9	33	8	248	33	2	0	07
168	Alston	Rafer	4	4	0	72	71	72.0	69	12	74	10	13	46	83	81	53	85	84	40	87	40	66	25	75	33	40.0	64	738	280	312	102	143	99	15	36	425	194	101	219	157	2413	63	63	9	07
169	Profit	Laron	2	3	0	64	52	46.0	64	20	67	18	44	64	42	60	51	70	68	50	70	54	60	20	50	55	22.0	44	84	40	18	3	24	21	5	8	15	25	11	35	24	280	25	1	6	07
170	Buckner	Greg	3	3	0	64	51	73.0	77	10	82	5	35	49	42	54	64	62	65	50	50	59	62	25	62	54	40.0	33	417	181	243	86	55	43	20	31	127	180	87	178	52	1757	73	27	6	07
171	Elson	Francisco	1	0	0	63	44	11.0	56	69	65	70	51	73	16	49	54	55	53	40	36	61	53	15	50	69	1.0	35	284	151	5	1	74	49	45	99	47	211	54	240	65	1583	72	54	2	07
172	Nailon	Lee	1	2	1	63	58	0.0	80	64	32	12	50	44	25	77	50	64	67	50	50	67	70	12	65	66	0.0	56	80	40	0	0	15	13	4	23	7	32	8	19	10	237	22	0	9	07
173	Williams	Shammond	4	3	0	68	76	68.0	75	0	65	4	10	35	74	64	60	83	80	65	75	59	58	25	50	40	43.0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	07
174	Moore	Mikki	1	0	0	59	44	11.0	78	67	28	43	65	67	18	64	54	46	53	71	27	55	35	15	50	54	0.0	26	124	54	2	0	62	46	15	44	27	92	7	86	40	583	47	1	2	07
175	Buford	Rodney	3	2	0	67	58	62.0	82	65	56	3	19	63	22	64	42	82	78	71	60	48	66	25	50	56	22.0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	07
176	Carter	Anthony	4	4	0	64	48	15.0	66	10	83	9	11	42	91	42	46	79	80	65	78	53	84	15	50	28	10.0	32	137	53	15	4	55	40	9	9	101	71	24	53	40	592	45	8	6	07
177	Bowen	Ryan	2	1	0	56	52	33.0	66	45	68	12	28	47	14	35	73	63	60	65	42	57	50	20	50	65	3.0	24	124	37	22	3	14	11	6	31	24	85	21	57	13	676	68	19	6	07
178	Cleaves	Mateen	4	4	0	56	48	47.0	42	0	70	2	15	39	80	64	52	76	72	40	75	63	39	20	50	36	4.0	35	71	25	16	4	24	19	2	2	42	30	3	12	14	238	27	0	6	07
179	Griffin	Adrian	3	2	1	68	56	24.0	77	10	73	9	63	71	57	43	85	62	66	50	66	70	58	18	77	48	6.0	38	204	98	2	0	53	41	9	75	89	113	51	152	39	1251	52	45	7	07
180	Atkins	Chucky	4	4	0	66	75	79.0	80	0	49	0	8	29	69	73	56	76	79	50	78	39	77	25	78	32	50.0	50	573	226	274	97	163	129	2	23	198	152	43	97	87	1699	71	41	7	07
181	Ollie	Kevin	4	4	0	60	41	32.0	83	0	67	9	14	56	83	46	51	66	67	50	69	53	74	20	50	25	0.0	35	174	75	3	1	49	41	3	13	101	103	33	85	29	1080	70	23	7	07
182	Martin	Kenyon	1	1	0	84	63	36.0	66	83	61	73	51	80	36	77	80	73	60	85	45	80	80	20	70	75	1.0	60	600	297	22	5	170	121	52	93	79	171	43	260	72	1545	56	49	6	07
183	Fizer	Marcus	2	1	0	62	57	0.0	50	67	49	21	25	76	33	70	52	58	56	65	53	82	62	12	50	65	1.0	50	17	9	1	1	2	1	0	1	1	5	0	6	2	39	3	0	2	07
184	Swift	Stromile	0	1	0	73	59	0.0	65	83	42	80	57	80	15	61	70	70	55	81	35	63	68	12	50	69	0.0	58	458	225	2	0	209	136	50	103	25	198	38	188	91	1344	66	5	5	07
185	Alexander	Courtney	3	2	0	63	71	57.0	81	48	42	7	24	31	28	74	43	80	63	65	57	54	62	23	50	47	11.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	07
186	Miles	Darius	2	2	0	76	43	41.0	53	82	80	67	43	63	36	77	66	75	70	86	60	52	55	20	70	67	3.0	57	510	235	10	2	163	87	39	24	73	100	42	158	99	1281	40	23	4	07
187	Mihm	Chris	0	1	0	64	45	0.0	71	58	12	74	76	76	12	75	54	47	40	50	33	78	45	12	58	65	0.0	45	459	230	0	0	201	144	73	137	61	214	16	236	83	1539	59	56	6	07
188	Miller	Mike	3	2	0	73	80	82.0	80	50	43	16	12	61	46	76	55	76	60	60	65	57	80	25	67	64	42.0	49	760	354	339	138	210	168	27	42	200	173	52	355	140	2269	74	9	6	07
189	Peterson	Morris	2	3	1	73	68	77.0	83	65	65	10	22	56	32	78	55	70	72	60	70	57	75	25	69	52	40.0	49	1096	478	448	177	294	241	15	65	190	223	104	316	126	3106	82	77	6	07
190	Przybilla	Joel	0	0	0	64	42	0.0	53	58	22	85	73	89	18	49	76	41	43	50	28	70	40	12	67	66	0.0	31	239	131	0	0	154	82	130	146	43	149	20	245	76	1392	56	52	6	07
191	Johnson	DerMarr	2	3	0	69	78	72.0	79	74	64	23	28	46	29	76	41	64	62	75	69	46	47	25	50	46	40.0	44	306	132	160	56	42	34	26	19	55	86	25	77	46	924	58	21	10	07
192	Mason	Desmond	3	2	0	71	59	16.0	68	95	42	14	23	40	39	77	65	82	74	96	76	65	38	15	79	60	1.0	62	690	275	6	1	302	206	17	64	66	136	42	234	113	2104	70	55	6	07
193	Thomas	Etan	1	0	0	67	40	0.0	60	73	32	84	72	77	12	69	74	50	48	50	25	84	40	12	50	76	0.0	42	246	131	0	0	125	75	68	99	14	148	20	180	51	1104	71	9	1	07
194	Dooling	Keyon	4	3	0	72	63	61.0	83	80	59	14	7	35	54	60	50	87	89	67	76	48	66	25	50	53	22.0	49	405	178	43	13	121	101	4	11	109	116	49	67	82	1136	50	7	6	07
195	Richardson	Quentin	2	3	0	73	71	79.0	67	70	60	14	25	70	26	75	47	70	69	79	69	64	45	25	78	51	33.0	54	459	163	188	64	91	61	6	65	88	134	39	165	56	1442	55	43	7	07
196	Magloire	Jamaal	0	1	0	75	64	0.0	53	75	20	78	79	80	22	73	75	55	56	45	53	80	85	12	70	69	0.0	53	615	287	0	0	333	178	80	220	56	276	29	558	166	2455	82	82	6	07
197	Marks	Sean	1	0	0	60	55	0.0	78	58	22	72	58	75	15	59	42	52	50	50	29	73	70	12	50	48	0.0	47	71	37	3	0	12	7	7	12	7	21	5	31	7	176	25	0	2	07
198	Blount	Mark	0	1	0	66	68	0.0	76	59	29	65	64	75	29	71	67	55	58	40	22	69	46	12	64	62	0.0	42	734	373	0	0	222	168	76	96	99	254	40	269	194	2235	81	55	0	07
199	Jackson	Marc	0	1	0	64	62	0.0	80	60	28	14	72	58	19	78	55	58	40	75	40	74	54	12	58	69	0.0	58	369	174	2	1	82	66	8	86	44	126	13	131	65	1018	64	10	6	07
200	Lue	Tyronn	4	3	0	67	75	65.0	86	0	28	0	5	35	82	75	75	88	90	35	71	45	70	25	64	46	24.0	35	418	192	127	58	138	118	3	13	157	113	26	69	75	1227	51	10	2	07
201	Carter	Vince	3	2	0	87	83	77.0	79	94	70	20	29	54	56	91	65	82	80	98	83	60	55	25	79	80	20.0	82	1518	653	367	125	601	480	53	135	338	235	94	327	213	2900	79	79	0	07
202	Crawford	Jamal	3	4	0	75	75	77.0	82	57	62	10	9	33	75	74	31	79	80	77	84	40	63	25	80	54	47.0	60	879	366	293	101	357	295	15	36	301	150	87	212	175	2554	79	27	9	07
203	Radmanovic	Vladimir	2	2	0	71	80	80.0	80	59	57	28	24	68	25	78	47	63	64	75	60	63	39	25	64	54	47.0	45	643	262	354	138	114	93	29	64	136	210	61	293	93	1967	77	27	2	07
204	Miller	Brad	0	1	0	80	64	60.0	82	57	59	52	53	81	65	75	60	58	62	50	38	75	70	25	76	86	1.0	53	877	434	88	34	338	280	62	122	374	234	61	493	180	2911	79	79	2	07
205	Turkoglu	Hedo	1	2	0	66	69	76.0	86	23	41	16	28	51	42	80	35	69	61	37	67	55	70	25	59	62	31.0	61	877	398	283	114	296	255	21	70	215	234	70	262	130	2617	78	59	6	07
206	Claxton	Speedy	4	4	0	70	65	40.0	76	0	86	5	15	40	88	72	67	90	86	50	85	42	38	20	65	47	10.0	66	736	304	63	17	320	246	6	39	339	177	108	154	154	2017	71	3	6	07
207	Stevenson	DeShawn	3	4	0	64	52	50.0	74	89	25	12	28	30	30	75	33	71	75	87	62	57	35	23	70	54	16.0	54	781	359	15	2	242	180	17	59	160	178	58	182	123	2646	82	82	5	07
208	McInnis	Jeff	4	3	0	67	63	68.0	81	33	38	0	9	23	80	70	49	78	77	40	77	40	88	25	76	41	29.0	55	143	63	16	3	29	20	2	11	52	37	11	39	29	483	28	1	9	07
209	Tsakalidis	Jake	0	1	0	61	41	0.0	65	64	19	80	60	65	16	52	49	45	39	50	35	88	32	12	64	67	0.0	33	165	100	0	0	87	57	32	78	13	107	14	134	39	729	51	19	3	07
210	Madsen	Mark	0	1	0	59	50	0.0	50	65	20	36	76	57	14	27	62	58	59	45	33	71	85	12	50	73	0.0	20	66	27	7	0	47	20	17	50	11	114	23	91	26	680	62	7	2	07
211	Voskuhl	Jake	0	1	0	55	40	0.0	68	58	19	48	67	79	22	41	64	39	43	40	22	68	46	12	50	59	0.0	31	261	114	3	1	60	41	23	62	39	157	26	121	33	814	51	2	10	07
212	House	Eddie	4	3	0	64	74	80.0	85	0	64	10	14	39	56	73	46	79	80	50	69	42	57	25	50	43	27.0	54	758	320	315	123	41	33	12	15	148	96	42	117	76	1424	81	0	7	07
213	Norris	Moochie	4	4	1	61	68	0.0	83	0	82	9	22	53	51	48	60	82	70	50	72	48	80	12	50	36	11.0	47	112	46	14	4	42	29	1	12	50	49	20	42	33	423	44	0	2	07
214	Boykins	Earl	4	4	0	75	66	66.0	87	0	65	7	12	25	84	77	75	99	99	50	85	50	80	25	62	49	20.0	69	661	271	179	62	174	152	4	21	230	73	48	60	83	1542	60	0	7	07
215	Jones	Damon	4	3	0	65	80	80.0	64	0	30	1	4	44	65	70	65	77	77	60	75	45	75	25	71	34	59.0	45	491	190	371	140	50	32	1	14	169	112	37	119	55	2090	82	7	7	07
216	Najera	Eduardo	1	2	0	64	47	37.0	63	10	62	32	68	63	26	56	64	62	68	45	59	67	64	20	50	63	7.0	40	301	127	12	4	114	89	34	128	52	165	53	197	54	1446	64	3	2	07
217	Hudson	Troy	4	3	0	65	70	76.0	92	0	27	5	8	25	82	75	62	80	88	43	76	39	60	25	54	48	39.0	59	333	127	101	40	52	48	4	8	106	55	12	36	40	799	36	0	6	07
218	Redd	Michael	3	2	1	83	84	84.0	87	60	47	3	21	48	67	89	64	80	80	74	85	61	85	25	81	65	21.0	70	1516	682	413	163	571	501	5	78	229	157	95	264	170	3116	80	80	3	07
219	Cardinal	Brian	1	2	0	64	58	66.0	70	58	88	19	35	58	37	68	42	50	49	25	49	73	53	25	54	53	29.0	50	111	46	29	13	27	19	0	11	33	65	23	44	27	409	36	0	7	07
220	Hart	Jason	4	3	0	68	52	61.0	66	15	84	10	7	51	87	70	66	74	79	55	72	45	55	25	59	33	17.0	35	221	86	31	9	56	37	5	12	70	85	31	59	43	830	66	0	10	07
221	Newble	Ira	2	2	0	63	52	55.0	68	58	49	14	33	40	23	44	63	65	68	55	62	60	70	23	58	53	13.0	31	57	17	13	3	16	11	10	21	9	47	5	35	12	363	36	3	6	07
222	Medvedenko	Slava	1	1	0	58	57	0.0	82	58	38	7	58	60	14	73	55	51	43	40	43	73	57	12	50	68	0.0	46	2	1	0	0	0	0	0	0	1	1	0	0	0	7	2	0	3	07
223	Braggs	Torraye	1	1	0	58	35	7.0	46	58	19	18	68	62	58	38	56	41	43	65	23	73	70	13	50	69	0.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	07
224	Pettit	Bob	0	1	0	75	80	15.0	76	55	28	25	78	75	40	80	70	45	55	40	60	66	80	15	90	85	1.0	81	16872	7349	0	0	8119	6182	0	0	2369	2529	0	12849	0	30690	792	0	8	07
225	Schayes	Dolph	1	0	0	74	75	8.0	84	55	25	25	65	70	55	85	75	55	50	40	55	60	88	13	90	75	1.0	77	15427	5863	0	0	7904	6712	0	0	3072	3432	0	11256	0	29800	996	0	7	07
226	Arizin	Paul	2	3	0	72	84	75.0	81	55	43	5	28	57	52	85	62	71	65	40	61	32	85	25	90	48	1.0	81	13354	5628	0	0	6189	5010	0	0	1665	2764	0	6129	0	24897	713	0	10	07
227	Sharman	Bill	3	4	0	75	85	85.0	88	55	62	5	12	30	61	94	90	65	70	40	65	28	85	25	90	51	1.0	77	11168	4761	0	0	3559	3143	0	0	2101	1925	0	2779	0	21793	711	0	10	07
228	Cousy	Bob	4	4	0	83	78	70.0	80	10	60	10	22	65	99	97	89	91	95	50	96	22	90	25	90	48	1.0	73	16468	6168	0	0	5756	4624	0	0	6955	2242	0	4786	0	30165	924	0	10	07
229	Gallatin	Harry	1	0	0	70	57	2.0	77	0	39	55	70	74	35	75	75	60	55	40	45	60	99	13	90	75	1.0	75	7057	2810	0	0	4167	3223	0	0	1208	2086	0	6684	0	15813	682	0	10	07
230	Guerin	Richie	2	3	0	71	75	45.0	78	55	39	6	18	43	70	80	74	70	70	40	70	36	85	20	90	52	1.0	50	12451	5174	0	0	5549	4328	0	0	4211	2769	0	4278	0	27449	848	0	10	07
231	Yardley	George	2	1	0	70	74	35.0	78	10	34	15	50	70	35	80	70	70	70	70	55	30	80	20	90	85	1.0	68	7572	3193	0	0	3434	2677	0	0	815	1426	0	4220	0	15767	472	0	10	07
232	Hagan	Cliff	2	1	0	71	74	25.0	80	10	35	8	44	74	41	88	71	66	66	70	55	38	90	18	90	84	1.0	68	12661	5750	5	0	4219	3370	0	0	2646	2665	0	5555	0	24074	839	0	6	07
233	Braun	Carl	3	2	0	68	65	45.0	80	0	28	37	44	75	55	85	75	60	58	40	50	24	85	20	90	75	1.0	50	10211	3912	0	0	3484	2801	0	0	2892	2164	0	2122	0	18409	788	0	10	07
234	Chamberlain	Wilt	0	0	0	99	93	10.0	56	99	46	87	80	98	69	97	79	67	68	83	51	98	96	15	94	99	0.0	99	23497	12681	0	0	11862	6057	0	0	4643	2075	0	23924	0	47859	1045	0	10	07
235	Russell	Bill	0	0	1	87	55	2.0	56	79	45	99	78	99	52	70	99	72	61	70	45	60	90	13	90	80	1.0	60	12930	5687	0	0	5614	3148	0	0	4100	2592	0	21620	0	40726	963	0	10	07
236	Baylor	Elgin	2	1	0	83	85	20.0	78	78	38	25	64	70	50	90	85	80	77	65	80	42	90	18	90	84	1.0	88	20171	8693	0	0	7391	5763	0	0	3650	2596	0	11463	0	33863	846	0	2	07
237	Robertson	Oscar	3	4	0	88	85	60.0	84	79	53	19	45	58	78	93	90	75	78	70	81	40	90	25	90	75	1.0	60	19620	9508	0	0	9185	7694	4	71	9887	2931	77	7733	0	43886	1040	0	10	07
238	Reed	Willis	0	0	1	81	84	5.0	75	65	56	80	70	80	38	85	80	58	61	40	45	49	80	13	90	82	1.0	75	10202	4859	0	0	3298	2465	21	47	1186	2411	12	8367	0	23073	650	0	10	07
239	Greer	Hal	3	3	0	72	81	75.0	80	0	50	5	15	25	61	94	75	87	90	50	77	22	85	25	90	43	1.0	90	18811	8504	0	0	5717	4578	0	0	4540	3855	0	5665	0	39788	1122	0	10	07
240	Wilkens	Lenny	4	3	1	81	85	60.0	77	65	65	7	16	35	85	97	93	89	91	40	83	24	80	25	90	51	1.0	75	14327	6189	0	0	6973	5394	26	118	7211	3285	174	4912	0	38064	1077	0	2	07
241	Lucas	Jerry	1	0	0	76	65	60.0	78	45	17	25	91	85	55	94	97	51	48	40	45	47	75	25	90	60	1.0	60	11441	5709	0	0	3365	2635	24	62	2730	2389	28	12880	0	32131	829	0	6	07
242	Jones	Sam	3	2	0	71	85	75.0	80	10	54	5	17	32	55	85	77	71	78	50	60	34	75	25	90	58	1.0	75	13745	6271	0	0	3572	2869	0	0	2209	1735	0	4305	0	24285	871	0	10	07
243	Heinsohn	Tommy	1	2	0	71	75	48.0	79	45	31	13	37	55	38	90	78	56	55	40	50	61	80	20	90	85	1.0	60	11787	4773	0	0	3353	2648	0	0	1318	2454	0	5749	0	19254	654	0	10	07
244	Bellamy	Walt	0	0	0	67	54	0.0	63	10	22	61	75	72	35	70	65	55	58	50	32	52	90	12	90	80	1.0	75	15340	7914	0	0	8088	5113	48	264	2544	3536	52	13977	0	38940	1043	0	10	07
245	Havlicek	John	2	3	0	79	70	50.0	81	79	75	11	20	37	70	99	91	85	70	40	57	54	90	23	90	55	1.0	65	23930	10513	0	0	6589	5369	117	610	6114	3281	476	7397	204	46471	1270	0	4	07
246	Barry	Rick	2	2	0	75	94	85.0	89	79	32	8	17	55	51	92	50	65	60	40	65	40	95	25	90	57	2.0	67	21283	9695	593	176	6397	5713	269	510	4952	3028	1104	6353	1364	38153	1020	0	7	07
247	Bing	Dave	3	3	0	72	85	77.0	77	0	38	10	16	27	71	91	85	78	74	50	80	26	75	25	90	54	1.0	68	15769	6962	0	0	5683	4403	89	418	5397	2615	483	3002	216	32769	901	0	1	07
248	Frazier	Walt	4	3	0	81	81	70.0	78	53	80	7	20	32	73	95	92	80	85	40	82	34	85	25	90	57	1.0	82	12516	6130	1	0	4226	3321	59	403	5040	2180	681	4427	139	30965	825	0	6	07
249	Cowens	Dave	0	1	1	70	65	5.0	78	0	32	29	75	72	57	81	92	67	60	50	42	45	76	13	90	72	1.0	72	12499	5744	14	1	2590	2027	488	1574	2910	2920	599	5122	543	29565	766	89	2	07
250	Cunningham	Billy	2	1	1	78	75	34.0	72	70	54	18	65	55	57	85	81	70	75	65	54	46	80	20	90	66	1.0	68	13587	6140	57	15	5502	4015	66	485	3305	2845	390	7496	508	26844	770	0	10	07
251	Unseld	Wes	0	1	0	77	45	0.0	63	79	17	29	88	78	76	83	94	45	55	99	39	52	82	12	90	69	1.0	81	8586	4369	6	3	2976	1883	367	2085	3822	2762	628	11684	579	35832	984	0	6	07
252	Monroe	Earl	3	4	0	72	80	64.0	80	0	49	5	11	18	62	90	80	85	86	50	96	28	85	25	90	50	1.0	70	14898	6906	0	0	4513	3642	121	260	3594	2416	473	2536	305	29636	926	0	10	07
253	Lanier	Bob	0	0	1	75	68	2.0	76	79	28	55	61	68	53	85	76	57	53	40	37	62	74	13	90	82	1.0	67	15092	7761	13	2	4858	3724	1100	1843	3007	3048	777	7855	1112	32103	959	179	2	07
254	Drexler	Clyde	3	3	0	86	85	59.0	79	95	84	40	50	52	84	88	68	68	66	85	80	52	30	23	78	70	14.0	90	17673	8335	2603	827	5962	4698	719	2615	6125	3285	2207	4062	2977	37537	1086	950	10	07
